nu_cm1,S_cm3_per_mol_x1e20,xfac,tdep_exp
5098.0,2.167000e-08,1.000000,0.000000e+00
5100.0,2.198000e-08,1.000000,0.000000e+00
5102.0,2.205000e-08,1.000000,0.000000e+00
5104.0,2.189000e-08,1.000000,0.000000e+00
5106.0,2.153000e-08,1.000000,0.000000e+00
5108.0,2.099000e-08,1.000000,0.000000e+00
5110.0,2.030000e-08,1.000000,0.000000e+00
5112.0,1.949000e-08,1.000000,0.000000e+00
5114.0,1.859000e-08,1.000000,0.000000e+00
5116.0,1.763000e-08,1.000000,0.000000e+00
5118.0,1.662000e-08,1.000000,0.000000e+00
5120.0,1.556000e-08,1.000000,0.000000e+00
5122.0,1.445000e-08,1.000000,0.000000e+00
5124.0,1.325000e-08,1.000000,0.000000e+00
5126.0,1.197000e-08,1.000000,0.000000e+00
5128.0,1.060000e-08,1.000000,0.000000e+00
5130.0,9.205000e-09,1.000000,0.000000e+00
5132.0,7.832000e-09,1.000000,0.000000e+00
5134.0,6.544000e-09,1.000000,0.000000e+00
5136.0,5.383000e-09,1.000000,0.000000e+00
5138.0,4.378000e-09,1.000000,0.000000e+00
5140.0,3.539000e-09,1.000000,0.000000e+00
5142.0,2.863000e-09,1.000000,0.000000e+00
5144.0,2.326000e-09,1.000000,0.000000e+00
5146.0,1.907000e-09,1.000000,0.000000e+00
5148.0,1.578000e-09,1.000000,0.000000e+00
5150.0,1.311000e-09,1.000000,0.000000e+00
5152.0,1.088000e-09,1.000000,0.000000e+00
5154.0,8.975000e-10,1.000000,0.000000e+00
5156.0,7.318000e-10,1.000000,0.000000e+00
5158.0,5.895000e-10,1.000000,0.000000e+00
5160.0,4.686000e-10,1.000000,0.000000e+00
5162.0,3.686000e-10,1.000000,0.000000e+00
5164.0,2.875000e-10,1.000000,0.000000e+00
5166.0,2.242000e-10,1.000000,0.000000e+00
5168.0,1.750000e-10,1.000000,0.000000e+00
5170.0,1.380000e-10,1.000000,0.000000e+00
5172.0,1.104000e-10,1.000000,0.000000e+00
5174.0,8.948000e-11,1.000000,0.000000e+00
5176.0,7.378000e-11,1.000000,0.000000e+00
5178.0,6.180000e-11,1.000000,0.000000e+00
5180.0,5.251000e-11,1.000000,0.000000e+00
5182.0,4.520000e-11,1.000000,0.000000e+00
5184.0,3.940000e-11,1.000000,0.000000e+00
5186.0,3.475000e-11,1.000000,0.000000e+00
5188.0,3.099000e-11,1.000000,0.000000e+00
5190.0,2.792000e-11,1.000000,0.000000e+00
5192.0,2.537000e-11,1.000000,0.000000e+00
5194.0,2.323000e-11,1.000000,0.000000e+00
5196.0,2.141000e-11,1.000000,0.000000e+00
5198.0,1.985000e-11,1.000000,0.000000e+00
5200.0,1.850000e-11,1.000000,0.000000e+00
5202.0,1.734000e-11,1.000000,0.000000e+00
5204.0,1.633000e-11,1.000000,0.000000e+00
5206.0,1.545000e-11,1.000000,0.000000e+00
5208.0,1.468000e-11,1.000000,0.000000e+00
5210.0,1.399000e-11,1.000000,0.000000e+00
5212.0,1.338000e-11,1.000000,0.000000e+00
5214.0,1.281000e-11,1.000000,0.000000e+00
5216.0,1.228000e-11,1.000000,0.000000e+00
5218.0,1.179000e-11,1.000000,0.000000e+00
5220.0,1.133000e-11,1.000000,0.000000e+00
5222.0,1.091000e-11,1.000000,0.000000e+00
5224.0,1.055000e-11,1.000000,0.000000e+00
5226.0,1.019000e-11,1.000000,0.000000e+00
5228.0,9.838000e-12,1.000000,0.000000e+00
5230.0,9.494000e-12,1.000000,0.000000e+00
5232.0,9.161000e-12,1.000000,0.000000e+00
5234.0,8.845000e-12,1.000000,0.000000e+00
5236.0,8.544000e-12,1.000000,0.000000e+00
5238.0,8.258000e-12,1.000000,0.000000e+00
5240.0,7.982000e-12,1.000000,0.000000e+00
5242.0,7.708000e-12,1.000000,0.000000e+00
5244.0,7.428000e-12,1.000000,0.000000e+00
5246.0,7.141000e-12,1.000000,0.000000e+00
5248.0,6.853000e-12,1.000000,0.000000e+00
5250.0,6.574000e-12,1.000000,0.000000e+00
5252.0,6.319000e-12,1.000000,0.000000e+00
5254.0,6.101000e-12,1.000000,0.000000e+00
5256.0,5.933000e-12,1.000000,0.000000e+00
5258.0,5.825000e-12,1.000000,0.000000e+00
5260.0,5.790000e-12,1.000000,0.000000e+00
5262.0,5.845000e-12,1.000000,0.000000e+00
5264.0,6.018000e-12,1.000000,0.000000e+00
5266.0,6.355000e-12,1.000000,0.000000e+00
5268.0,6.862000e-12,1.000000,0.000000e+00
5270.0,7.521000e-12,1.000000,0.000000e+00
5272.0,8.372000e-12,1.000000,0.000000e+00
5274.0,9.455000e-12,1.000000,0.000000e+00
5276.0,1.076000e-11,1.000000,0.000000e+00
5278.0,1.231000e-11,1.000000,0.000000e+00
5280.0,1.415000e-11,1.000000,0.000000e+00
5282.0,1.635000e-11,1.000000,0.000000e+00
5284.0,1.900000e-11,1.000000,0.000000e+00
5286.0,2.233000e-11,1.000000,0.000000e+00
5288.0,2.688000e-11,1.000000,0.000000e+00
5290.0,3.335000e-11,1.000000,0.000000e+00
5292.0,4.316000e-11,1.000000,0.000000e+00
5294.0,5.277000e-11,1.000000,0.000000e+00
5296.0,6.203000e-11,1.000000,0.000000e+00
5298.0,7.088000e-11,1.000000,0.000000e+00
5300.0,7.925000e-11,1.000000,0.000000e+00
5302.0,8.706000e-11,1.000000,0.000000e+00
5304.0,9.420000e-11,1.000000,0.000000e+00
5306.0,1.005000e-10,1.000000,0.000000e+00
5308.0,1.059000e-10,1.000000,0.000000e+00
5310.0,1.101000e-10,1.000000,0.000000e+00
5312.0,1.130000e-10,1.000000,0.000000e+00
5314.0,1.145000e-10,1.000000,0.000000e+00
5316.0,1.146000e-10,1.000000,0.000000e+00
5318.0,1.132000e-10,1.000000,0.000000e+00
5320.0,1.104000e-10,1.000000,0.000000e+00
5322.0,1.063000e-10,1.000000,0.000000e+00
5324.0,1.008000e-10,1.000000,0.000000e+00
5326.0,9.418000e-11,1.000000,0.000000e+00
5328.0,8.642000e-11,1.000000,0.000000e+00
5330.0,7.766000e-11,1.000000,0.000000e+00
5332.0,6.805000e-11,1.000000,0.000000e+00
5334.0,5.779000e-11,1.000000,0.000000e+00
5336.0,4.724000e-11,1.000000,0.000000e+00
5338.0,3.706000e-11,1.000000,0.000000e+00
5340.0,2.875000e-11,1.000000,0.000000e+00
5342.0,2.362000e-11,1.000000,0.000000e+00
5344.0,1.918000e-11,1.000000,0.000000e+00
5346.0,1.520000e-11,1.000000,0.000000e+00
5348.0,1.168000e-11,1.000000,0.000000e+00
5350.0,8.671000e-12,1.000000,0.000000e+00
5352.0,6.195000e-12,1.000000,0.000000e+00
5354.0,4.263000e-12,1.000000,0.000000e+00
5356.0,2.844000e-12,1.000000,0.000000e+00
5358.0,1.873000e-12,1.000000,0.000000e+00
5360.0,1.259000e-12,1.000000,0.000000e+00
5362.0,8.916000e-13,1.000000,0.000000e+00
5364.0,6.808000e-13,1.000000,0.000000e+00
5366.0,5.494000e-13,1.000000,0.000000e+00
5368.0,4.535000e-13,1.000000,0.000000e+00
5370.0,3.758000e-13,1.000000,0.000000e+00
5372.0,3.113000e-13,1.000000,0.000000e+00
5374.0,2.571000e-13,1.000000,0.000000e+00
5376.0,2.110000e-13,1.000000,0.000000e+00
5378.0,1.714000e-13,1.000000,0.000000e+00
5380.0,1.372000e-13,1.000000,0.000000e+00
5382.0,1.074000e-13,1.000000,0.000000e+00
5384.0,8.140000e-14,1.000000,0.000000e+00
5386.0,5.888000e-14,1.000000,0.000000e+00
5388.0,3.992000e-14,1.000000,0.000000e+00
5390.0,2.574000e-14,1.000000,0.000000e+00
5392.0,2.098000e-14,1.000000,0.000000e+00
5394.0,1.985000e-14,1.000000,0.000000e+00
5396.0,1.894000e-14,1.000000,0.000000e+00
5398.0,1.804000e-14,1.000000,0.000000e+00
5400.0,1.721000e-14,1.000000,0.000000e+00
5402.0,1.645000e-14,1.000000,0.000000e+00
5404.0,1.570000e-14,1.000000,0.000000e+00
5406.0,1.509000e-14,1.000000,0.000000e+00
5408.0,1.449000e-14,1.000000,0.000000e+00
5410.0,1.389000e-14,1.000000,0.000000e+00
5412.0,1.336000e-14,1.000000,0.000000e+00
5414.0,1.291000e-14,1.000000,0.000000e+00
5416.0,1.238000e-14,1.000000,0.000000e+00
5418.0,1.200000e-14,1.000000,0.000000e+00
5420.0,1.155000e-14,1.000000,0.000000e+00
5422.0,1.117000e-14,1.000000,0.000000e+00
5424.0,1.079000e-14,1.000000,0.000000e+00
5426.0,1.042000e-14,1.000000,0.000000e+00
5428.0,1.004000e-14,1.000000,0.000000e+00
5430.0,9.736000e-15,1.000000,0.000000e+00
5432.0,9.434000e-15,1.000000,0.000000e+00
5434.0,9.132000e-15,1.000000,0.000000e+00
5436.0,8.830000e-15,1.000000,0.000000e+00
5438.0,8.604000e-15,1.000000,0.000000e+00
5440.0,8.302000e-15,1.000000,0.000000e+00
5442.0,8.075000e-15,1.000000,0.000000e+00
5444.0,7.849000e-15,1.000000,0.000000e+00
5446.0,7.623000e-15,1.000000,0.000000e+00
5448.0,7.381000e-15,1.000000,0.000000e+00
5450.0,7.170000e-15,1.000000,0.000000e+00
5452.0,6.974000e-15,1.000000,0.000000e+00
5454.0,6.777000e-15,1.000000,0.000000e+00
5456.0,6.589000e-15,1.000000,0.000000e+00
5458.0,6.408000e-15,1.000000,0.000000e+00
5460.0,6.234000e-15,1.000000,0.000000e+00
5462.0,6.068000e-15,1.000000,0.000000e+00
5464.0,5.909000e-15,1.000000,0.000000e+00
5466.0,5.751000e-15,1.000000,0.000000e+00
5468.0,5.600000e-15,1.000000,0.000000e+00
5470.0,5.457000e-15,1.000000,0.000000e+00
5472.0,5.321000e-15,1.000000,0.000000e+00
5474.0,5.185000e-15,1.000000,0.000000e+00
5476.0,5.057000e-15,1.000000,0.000000e+00
5478.0,4.928000e-15,1.000000,0.000000e+00
5480.0,4.808000e-15,1.000000,0.000000e+00
5482.0,4.694000e-15,1.000000,0.000000e+00
5484.0,4.581000e-15,1.000000,0.000000e+00
5486.0,4.475000e-15,1.000000,0.000000e+00
5488.0,4.370000e-15,1.000000,0.000000e+00
5490.0,4.272000e-15,1.000000,0.000000e+00
5492.0,4.174000e-15,1.000000,0.000000e+00
5494.0,4.083000e-15,1.000000,0.000000e+00
5496.0,3.992000e-15,1.000000,0.000000e+00
5498.0,3.909000e-15,1.000000,0.000000e+00
5500.0,3.834000e-15,1.000000,0.000000e+00
5502.0,3.758000e-15,1.000000,0.000000e+00
5504.0,3.691000e-15,1.000000,0.000000e+00
5506.0,3.623000e-15,1.000000,0.000000e+00
5508.0,3.562000e-15,1.000000,0.000000e+00
5510.0,3.509000e-15,1.000000,0.000000e+00
5512.0,3.464000e-15,1.000000,0.000000e+00
5514.0,3.426000e-15,1.000000,0.000000e+00
5516.0,3.396000e-15,1.000000,0.000000e+00
5518.0,3.374000e-15,1.000000,0.000000e+00
5520.0,3.351000e-15,1.000000,0.000000e+00
5522.0,3.343000e-15,1.000000,0.000000e+00
5524.0,3.336000e-15,1.000000,0.000000e+00
5526.0,3.343000e-15,1.000000,0.000000e+00
5528.0,3.358000e-15,1.000000,0.000000e+00
5530.0,3.374000e-15,1.000000,0.000000e+00
5532.0,3.396000e-15,1.000000,0.000000e+00
5534.0,3.434000e-15,1.000000,0.000000e+00
5536.0,3.472000e-15,1.000000,0.000000e+00
5538.0,3.517000e-15,1.000000,0.000000e+00
5540.0,3.562000e-15,1.000000,0.000000e+00
5542.0,3.608000e-15,1.000000,0.000000e+00
5544.0,3.653000e-15,1.000000,0.000000e+00
5546.0,3.706000e-15,1.000000,0.000000e+00
5548.0,3.751000e-15,1.000000,0.000000e+00
5550.0,3.437000e-14,1.000000,0.000000e+00
5552.0,7.989000e-14,1.000000,0.000000e+00
5554.0,1.282000e-13,1.000000,0.000000e+00
5556.0,1.776000e-13,1.000000,0.000000e+00
5558.0,2.263000e-13,1.000000,0.000000e+00
5560.0,2.729000e-13,1.000000,0.000000e+00
5562.0,3.172000e-13,1.000000,0.000000e+00
5564.0,3.605000e-13,1.000000,0.000000e+00
5566.0,4.054000e-13,1.000000,0.000000e+00
5568.0,4.547000e-13,1.000000,0.000000e+00
5570.0,5.102000e-13,1.000000,0.000000e+00
5572.0,5.724000e-13,1.000000,0.000000e+00
5574.0,6.399000e-13,1.000000,0.000000e+00
5576.0,7.079000e-13,1.000000,0.000000e+00
5578.0,7.639000e-13,1.000000,0.000000e+00
5580.0,8.028000e-13,1.000000,0.000000e+00
5582.0,8.255000e-13,1.000000,0.000000e+00
5584.0,8.329000e-13,1.000000,0.000000e+00
5586.0,8.264000e-13,1.000000,0.000000e+00
5588.0,8.071000e-13,1.000000,0.000000e+00
5590.0,7.764000e-13,1.000000,0.000000e+00
5592.0,7.358000e-13,1.000000,0.000000e+00
5594.0,6.868000e-13,1.000000,0.000000e+00
5596.0,6.310000e-13,1.000000,0.000000e+00
5598.0,5.700000e-13,1.000000,0.000000e+00
5600.0,5.051000e-13,1.000000,0.000000e+00
5602.0,4.376000e-13,1.000000,0.000000e+00
5604.0,3.681000e-13,1.000000,0.000000e+00
5606.0,2.968000e-13,1.000000,0.000000e+00
5608.0,2.234000e-13,1.000000,0.000000e+00
5610.0,1.473000e-13,1.000000,0.000000e+00
5612.0,6.888000e-14,1.000000,0.000000e+00
5614.0,3.200000e-15,1.000000,0.000000e+00
5616.0,3.147000e-15,1.000000,0.000000e+00
5618.0,3.087000e-15,1.000000,0.000000e+00
5620.0,3.011000e-15,1.000000,0.000000e+00
5622.0,2.898000e-15,1.000000,0.000000e+00
5624.0,2.755000e-15,1.000000,0.000000e+00
5626.0,2.611000e-15,1.000000,0.000000e+00
5628.0,2.483000e-15,1.000000,0.000000e+00
5630.0,2.392000e-15,1.000000,0.000000e+00
5632.0,2.340000e-15,1.000000,0.000000e+00
5634.0,2.317000e-15,1.000000,0.000000e+00
5636.0,2.317000e-15,1.000000,0.000000e+00
5638.0,2.332000e-15,1.000000,0.000000e+00
5640.0,2.347000e-15,1.000000,0.000000e+00
5642.0,2.385000e-15,1.000000,0.000000e+00
5644.0,2.430000e-15,1.000000,0.000000e+00
5646.0,2.491000e-15,1.000000,0.000000e+00
5648.0,2.558000e-15,1.000000,0.000000e+00
5650.0,2.619000e-15,1.000000,0.000000e+00
5652.0,3.956000e-14,1.000000,0.000000e+00
5654.0,8.813000e-14,1.000000,0.000000e+00
5656.0,1.397000e-13,1.000000,0.000000e+00
5658.0,1.926000e-13,1.000000,0.000000e+00
5660.0,2.457000e-13,1.000000,0.000000e+00
5662.0,2.970000e-13,1.000000,0.000000e+00
5664.0,3.453000e-13,1.000000,0.000000e+00
5666.0,3.918000e-13,1.000000,0.000000e+00
5668.0,4.390000e-13,1.000000,0.000000e+00
5670.0,4.899000e-13,1.000000,0.000000e+00
5672.0,5.472000e-13,1.000000,0.000000e+00
5674.0,6.123000e-13,1.000000,0.000000e+00
5676.0,6.845000e-13,1.000000,0.000000e+00
5678.0,7.615000e-13,1.000000,0.000000e+00
5680.0,8.299000e-13,1.000000,0.000000e+00
5682.0,8.795000e-13,1.000000,0.000000e+00
5684.0,9.111000e-13,1.000000,0.000000e+00
5686.0,9.260000e-13,1.000000,0.000000e+00
5688.0,9.252000e-13,1.000000,0.000000e+00
5690.0,9.099000e-13,1.000000,0.000000e+00
5692.0,8.817000e-13,1.000000,0.000000e+00
5694.0,8.421000e-13,1.000000,0.000000e+00
5696.0,7.925000e-13,1.000000,0.000000e+00
5698.0,7.350000e-13,1.000000,0.000000e+00
5700.0,6.711000e-13,1.000000,0.000000e+00
5702.0,6.022000e-13,1.000000,0.000000e+00
5704.0,5.297000e-13,1.000000,0.000000e+00
5706.0,4.544000e-13,1.000000,0.000000e+00
5708.0,3.767000e-13,1.000000,0.000000e+00
5710.0,2.965000e-13,1.000000,0.000000e+00
5712.0,2.132000e-13,1.000000,0.000000e+00
5714.0,1.265000e-13,1.000000,0.000000e+00
5716.0,3.808000e-14,1.000000,0.000000e+00
5718.0,2.408000e-15,1.000000,0.000000e+00
5720.0,2.302000e-15,1.000000,0.000000e+00
5722.0,2.158000e-15,1.000000,0.000000e+00
5724.0,1.985000e-15,1.000000,0.000000e+00
5726.0,1.796000e-15,1.000000,0.000000e+00
5728.0,1.615000e-15,1.000000,0.000000e+00
5730.0,1.449000e-15,1.000000,0.000000e+00
5732.0,1.313000e-15,1.000000,0.000000e+00
5734.0,1.177000e-15,1.000000,0.000000e+00
5736.0,1.057000e-15,1.000000,0.000000e+00
5738.0,9.509000e-16,1.000000,0.000000e+00
5740.0,8.604000e-16,1.000000,0.000000e+00
5742.0,7.849000e-16,1.000000,0.000000e+00
5744.0,7.336000e-16,1.000000,0.000000e+00
5746.0,6.928000e-16,1.000000,0.000000e+00
5748.0,6.589000e-16,1.000000,0.000000e+00
5750.0,6.257000e-16,1.000000,0.000000e+00
5752.0,5.947000e-16,1.000000,0.000000e+00
5754.0,5.698000e-16,1.000000,0.000000e+00
5756.0,5.494000e-16,1.000000,0.000000e+00
5758.0,5.321000e-16,1.000000,0.000000e+00
5760.0,5.155000e-16,1.000000,0.000000e+00
5762.0,5.004000e-16,1.000000,0.000000e+00
5764.0,4.875000e-16,1.000000,0.000000e+00
5766.0,4.770000e-16,1.000000,0.000000e+00
5768.0,4.679000e-16,1.000000,0.000000e+00
5770.0,4.604000e-16,1.000000,0.000000e+00
5772.0,4.528000e-16,1.000000,0.000000e+00
5774.0,4.475000e-16,1.000000,0.000000e+00
5776.0,4.430000e-16,1.000000,0.000000e+00
5778.0,4.408000e-16,1.000000,0.000000e+00
5780.0,4.385000e-16,1.000000,0.000000e+00
5782.0,4.377000e-16,1.000000,0.000000e+00
5784.0,4.385000e-16,1.000000,0.000000e+00
5786.0,4.400000e-16,1.000000,0.000000e+00
5788.0,4.438000e-16,1.000000,0.000000e+00
5790.0,4.498000e-16,1.000000,0.000000e+00
5792.0,4.574000e-16,1.000000,0.000000e+00
5794.0,4.664000e-16,1.000000,0.000000e+00
5796.0,4.777000e-16,1.000000,0.000000e+00
5798.0,4.936000e-16,1.000000,0.000000e+00
5800.0,5.155000e-16,1.000000,0.000000e+00
5802.0,5.442000e-16,1.000000,0.000000e+00
5804.0,5.781000e-16,1.000000,0.000000e+00
5806.0,6.166000e-16,1.000000,0.000000e+00
5808.0,6.581000e-16,1.000000,0.000000e+00
5810.0,7.011000e-16,1.000000,0.000000e+00
5812.0,7.479000e-16,1.000000,0.000000e+00
5814.0,8.000000e-16,1.000000,0.000000e+00
5816.0,8.528000e-16,1.000000,0.000000e+00
5818.0,9.057000e-16,1.000000,0.000000e+00
5820.0,9.509000e-16,1.000000,0.000000e+00
5822.0,9.887000e-16,1.000000,0.000000e+00
5824.0,1.019000e-15,1.000000,0.000000e+00
5826.0,1.049000e-15,1.000000,0.000000e+00
5828.0,1.079000e-15,1.000000,0.000000e+00
5830.0,1.117000e-15,1.000000,0.000000e+00
5832.0,1.170000e-15,1.000000,0.000000e+00
5834.0,1.230000e-15,1.000000,0.000000e+00
5836.0,1.291000e-15,1.000000,0.000000e+00
5838.0,1.351000e-15,1.000000,0.000000e+00
5840.0,1.404000e-15,1.000000,0.000000e+00
5842.0,1.457000e-15,1.000000,0.000000e+00
5844.0,1.509000e-15,1.000000,0.000000e+00
5846.0,1.555000e-15,1.000000,0.000000e+00
5848.0,1.592000e-15,1.000000,0.000000e+00
5850.0,1.623000e-15,1.000000,0.000000e+00
5852.0,1.645000e-15,1.000000,0.000000e+00
5854.0,1.660000e-15,1.000000,0.000000e+00
5856.0,1.660000e-15,1.000000,0.000000e+00
5858.0,1.660000e-15,1.000000,0.000000e+00
5860.0,1.660000e-15,1.000000,0.000000e+00
5862.0,1.660000e-15,1.000000,0.000000e+00
5864.0,1.653000e-15,1.000000,0.000000e+00
5866.0,1.638000e-15,1.000000,0.000000e+00
5868.0,1.623000e-15,1.000000,0.000000e+00
5870.0,1.608000e-15,1.000000,0.000000e+00
5872.0,1.585000e-15,1.000000,0.000000e+00
5874.0,1.555000e-15,1.000000,0.000000e+00
5876.0,1.532000e-15,1.000000,0.000000e+00
5878.0,1.502000e-15,1.000000,0.000000e+00
5880.0,1.487000e-15,1.000000,0.000000e+00
5882.0,1.487000e-15,1.000000,0.000000e+00
5884.0,1.502000e-15,1.000000,0.000000e+00
5886.0,1.509000e-15,1.000000,0.000000e+00
5888.0,1.525000e-15,1.000000,0.000000e+00
5890.0,1.540000e-15,1.000000,0.000000e+00
5892.0,1.547000e-15,1.000000,0.000000e+00
5894.0,1.547000e-15,1.000000,0.000000e+00
5896.0,1.555000e-15,1.000000,0.000000e+00
5898.0,1.570000e-15,1.000000,0.000000e+00
5900.0,1.592000e-15,1.000000,0.000000e+00
5902.0,1.638000e-15,1.000000,0.000000e+00
5904.0,1.691000e-15,1.000000,0.000000e+00
5906.0,1.751000e-15,1.000000,0.000000e+00
5908.0,1.826000e-15,1.000000,0.000000e+00
5910.0,1.917000e-15,1.000000,0.000000e+00
5912.0,2.015000e-15,1.000000,0.000000e+00
5914.0,2.136000e-15,1.000000,0.000000e+00
5916.0,2.264000e-15,1.000000,0.000000e+00
5918.0,2.408000e-15,1.000000,0.000000e+00
5920.0,2.543000e-15,1.000000,0.000000e+00
5922.0,2.687000e-15,1.000000,0.000000e+00
5924.0,2.830000e-15,1.000000,0.000000e+00
5926.0,2.981000e-15,1.000000,0.000000e+00
5928.0,3.140000e-15,1.000000,0.000000e+00
5930.0,3.321000e-15,1.000000,0.000000e+00
5932.0,3.517000e-15,1.000000,0.000000e+00
5934.0,1.344000e-14,1.000000,0.000000e+00
5936.0,5.071000e-14,1.000000,0.000000e+00
5938.0,9.298000e-14,1.000000,0.000000e+00
5940.0,1.386000e-13,1.000000,0.000000e+00
5942.0,1.864000e-13,1.000000,0.000000e+00
5944.0,2.353000e-13,1.000000,0.000000e+00
5946.0,2.838000e-13,1.000000,0.000000e+00
5948.0,3.317000e-13,1.000000,0.000000e+00
5950.0,3.798000e-13,1.000000,0.000000e+00
5952.0,4.276000e-13,1.000000,0.000000e+00
5954.0,4.770000e-13,1.000000,0.000000e+00
5956.0,5.299000e-13,1.000000,0.000000e+00
5958.0,5.879000e-13,1.000000,0.000000e+00
5960.0,6.531000e-13,1.000000,0.000000e+00
5962.0,7.277000e-13,1.000000,0.000000e+00
5964.0,8.135000e-13,1.000000,0.000000e+00
5966.0,9.128000e-13,1.000000,0.000000e+00
5968.0,1.028000e-12,1.000000,0.000000e+00
5970.0,1.163000e-12,1.000000,0.000000e+00
5972.0,1.320000e-12,1.000000,0.000000e+00
5974.0,1.506000e-12,1.000000,0.000000e+00
5976.0,1.723000e-12,1.000000,0.000000e+00
5978.0,1.983000e-12,1.000000,0.000000e+00
5980.0,2.292000e-12,1.000000,0.000000e+00
5982.0,2.657000e-12,1.000000,0.000000e+00
5984.0,3.080000e-12,1.000000,0.000000e+00
5986.0,3.560000e-12,1.000000,0.000000e+00
5988.0,4.093000e-12,1.000000,0.000000e+00
5990.0,4.664000e-12,1.000000,0.000000e+00
5992.0,5.252000e-12,1.000000,0.000000e+00
5994.0,5.837000e-12,1.000000,0.000000e+00
5996.0,6.395000e-12,1.000000,0.000000e+00
5998.0,6.924000e-12,1.000000,0.000000e+00
6000.0,7.424000e-12,1.000000,0.000000e+00
6002.0,7.909000e-12,1.000000,0.000000e+00
6004.0,8.394000e-12,1.000000,0.000000e+00
6006.0,8.890000e-12,1.000000,0.000000e+00
6008.0,9.398000e-12,1.000000,0.000000e+00
6010.0,9.911000e-12,1.000000,0.000000e+00
6012.0,1.042000e-11,1.000000,0.000000e+00
6014.0,1.092000e-11,1.000000,0.000000e+00
6016.0,1.140000e-11,1.000000,0.000000e+00
6018.0,1.184000e-11,1.000000,0.000000e+00
6020.0,1.226000e-11,1.000000,0.000000e+00
6022.0,1.268000e-11,1.000000,0.000000e+00
6024.0,1.311000e-11,1.000000,0.000000e+00
6026.0,1.360000e-11,1.000000,0.000000e+00
6028.0,1.420000e-11,1.000000,0.000000e+00
6030.0,1.499000e-11,1.000000,0.000000e+00
6032.0,1.603000e-11,1.000000,0.000000e+00
6034.0,1.740000e-11,1.000000,0.000000e+00
6036.0,1.916000e-11,1.000000,0.000000e+00
6038.0,2.136000e-11,1.000000,0.000000e+00
6040.0,2.401000e-11,1.000000,0.000000e+00
6042.0,2.709000e-11,1.000000,0.000000e+00
6044.0,3.051000e-11,1.000000,0.000000e+00
6046.0,3.419000e-11,1.000000,0.000000e+00
6048.0,3.796000e-11,1.000000,0.000000e+00
6050.0,4.166000e-11,1.000000,0.000000e+00
6052.0,4.519000e-11,1.000000,0.000000e+00
6054.0,4.858000e-11,1.000000,0.000000e+00
6056.0,5.189000e-11,1.000000,0.000000e+00
6058.0,5.528000e-11,1.000000,0.000000e+00
6060.0,5.883000e-11,1.000000,0.000000e+00
6062.0,6.257000e-11,1.000000,0.000000e+00
6064.0,6.644000e-11,1.000000,0.000000e+00
6066.0,7.032000e-11,1.000000,0.000000e+00
6068.0,7.407000e-11,1.000000,0.000000e+00
6070.0,7.751000e-11,1.000000,0.000000e+00
6072.0,8.044000e-11,1.000000,0.000000e+00
6074.0,8.273000e-11,1.000000,0.000000e+00
6076.0,8.424000e-11,1.000000,0.000000e+00
6078.0,8.491000e-11,1.000000,0.000000e+00
6080.0,8.472000e-11,1.000000,0.000000e+00
6082.0,8.371000e-11,1.000000,0.000000e+00
6084.0,8.193000e-11,1.000000,0.000000e+00
6086.0,7.954000e-11,1.000000,0.000000e+00
6088.0,7.660000e-11,1.000000,0.000000e+00
6090.0,7.327000e-11,1.000000,0.000000e+00
6092.0,6.964000e-11,1.000000,0.000000e+00
6094.0,6.579000e-11,1.000000,0.000000e+00
6096.0,6.175000e-11,1.000000,0.000000e+00
6098.0,5.748000e-11,1.000000,0.000000e+00
6100.0,5.295000e-11,1.000000,0.000000e+00
6102.0,4.807000e-11,1.000000,0.000000e+00
6104.0,4.289000e-11,1.000000,0.000000e+00
6106.0,3.757000e-11,1.000000,0.000000e+00
6108.0,3.230000e-11,1.000000,0.000000e+00
6110.0,2.731000e-11,1.000000,0.000000e+00
6112.0,2.278000e-11,1.000000,0.000000e+00
6114.0,1.881000e-11,1.000000,0.000000e+00
6116.0,1.546000e-11,1.000000,0.000000e+00
6118.0,1.273000e-11,1.000000,0.000000e+00
6120.0,1.058000e-11,1.000000,0.000000e+00
6122.0,8.955000e-12,1.000000,0.000000e+00
6124.0,7.746000e-12,1.000000,0.000000e+00
6126.0,6.902000e-12,1.000000,0.000000e+00
6128.0,6.331000e-12,1.000000,0.000000e+00
6130.0,5.989000e-12,1.000000,0.000000e+00
6132.0,5.820000e-12,1.000000,0.000000e+00
6134.0,5.808000e-12,1.000000,0.000000e+00
6136.0,5.927000e-12,1.000000,0.000000e+00
6138.0,6.175000e-12,1.000000,0.000000e+00
6140.0,6.552000e-12,1.000000,0.000000e+00
6142.0,7.059000e-12,1.000000,0.000000e+00
6144.0,7.708000e-12,1.000000,0.000000e+00
6146.0,8.512000e-12,1.000000,0.000000e+00
6148.0,9.506000e-12,1.000000,0.000000e+00
6150.0,1.072000e-11,1.000000,0.000000e+00
6152.0,1.220000e-11,1.000000,0.000000e+00
6154.0,1.402000e-11,1.000000,0.000000e+00
6156.0,1.623000e-11,1.000000,0.000000e+00
6158.0,1.889000e-11,1.000000,0.000000e+00
6160.0,2.204000e-11,1.000000,0.000000e+00
6162.0,2.573000e-11,1.000000,0.000000e+00
6164.0,2.996000e-11,1.000000,0.000000e+00
6166.0,3.477000e-11,1.000000,0.000000e+00
6168.0,4.016000e-11,1.000000,0.000000e+00
6170.0,4.617000e-11,1.000000,0.000000e+00
